formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_smoothed_normalized_projected_area,sd_smoothed_normalized_projected_area,source_videos,raw_points_in_trace,downsample_interval_h,smoothing_window_h,smoothing_window_points,smoothing_method,downsampling_method,y_axis_min,y_axis_max,x_axis_min,x_axis_max,x_axis_ticks
02 low viscosity,pH 4.5,8.333333333333332,1,3.03333732650501,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,8.666666666666666,1,3.042821774765152,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,9.0,1,3.047551686615887,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,9.333333333333332,1,3.0491472914649282,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,9.666666666666666,1,3.03981558202141,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,10.0,1,3.0186590929510535,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,10.333333333333332,1,2.9945899179070454,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,10.666666666666666,1,2.9596959199768396,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,11.0,1,2.926084728447688,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,11.333333333333332,1,2.8998505888264403,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,11.666666666666666,1,2.8666177503136305,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,12.0,1,2.823309806896873,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,12.333333333333332,1,2.7838818952923834,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,12.666666666666666,1,2.748928332551338,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,13.0,1,2.7133784561732774,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,13.333333333333332,1,2.672243463677112,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,13.666666666666666,1,2.6342121638664553,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,14.0,1,2.597714574743855,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,14.333333333333332,1,2.559279631829571,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,14.666666666666666,1,2.5168708175686243,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,15.0,1,2.479022870890777,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,15.333333333333332,1,2.441967568790701,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,15.666666666666666,1,2.409969285854522,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,16.0,1,2.382876947087148,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,16.333333333333332,1,2.3596460053308848,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,16.666666666666664,1,2.346912779147657,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,17.0,1,2.3170538379371273,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,17.333333333333332,1,2.268964736966454,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,17.666666666666664,1,2.2276510500377693,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,18.0,1,2.1909647835534574,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,18.333333333333332,1,2.15298472944598,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,18.666666666666664,1,2.1051079321027713,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,19.0,1,2.029434666719909,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,19.333333333333332,1,1.959361824613244,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,19.666666666666664,1,1.9029815681850704,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,20.0,1,1.8694116394299083,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,20.333333333333332,1,1.8367897561835924,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,20.666666666666664,1,1.8029552798048674,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,21.0,1,1.767187775570441,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,21.333333333333332,1,1.7431814929803366,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,21.666666666666664,1,1.7170132406917509,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,22.0,1,1.7640404907607992,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,22.333333333333332,1,1.8085244232362667,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,22.666666666666664,1,1.8112507611983515,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,23.0,1,1.7773201159350844,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,23.333333333333332,1,1.735625746639912,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,23.666666666666664,1,1.7006362453537787,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 4.5,24.0,1,1.667572340187169,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,0.0,1,1.2175749136108103,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,0.3333333333333333,1,1.3330967043168807,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,0.6666666666666666,1,1.5796042085718704,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,1.0,1,1.7502320903605137,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,1.3333333333333333,1,1.9194934241064523,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,1.6666666666666665,1,2.042952498839548,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,2.0,1,2.135574501005725,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,2.333333333333333,1,2.211003868172675,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,2.6666666666666665,1,2.277626798700294,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,3.0,1,2.3257323224508744,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,3.333333333333333,1,2.3635364381866006,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,3.6666666666666665,1,2.4061005724895557,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,4.0,1,2.4598728144824387,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,4.333333333333333,1,2.508697818350611,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,4.666666666666666,1,2.5604459229460006,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,5.0,1,2.6100306359275876,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,5.333333333333333,1,2.658223116199907,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,5.666666666666666,1,2.700093455051834,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,6.0,1,2.7420250657589356,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,6.333333333333333,1,2.777808138635309,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,6.666666666666666,1,2.8083998143277116,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,7.0,1,2.8277406777038525,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,7.333333333333333,1,2.846495745010057,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,7.666666666666666,1,2.874112950642117,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,8.0,1,2.9086578988086034,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,8.333333333333332,1,2.9681621537985454,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,8.666666666666666,1,3.024369178400124,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,9.0,1,3.052318118520811,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,9.333333333333332,1,3.0613074423642272,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,9.666666666666666,1,3.068254680488937,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,10.0,1,3.0752470988704936,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,10.333333333333332,1,3.085718397029243,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,10.666666666666666,1,3.090515550054154,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,11.0,1,3.090324926504719,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,11.333333333333332,1,3.088920625096704,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
02 low viscosity,pH 6.8,11.666666666666666,1,3.0750982515859504,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
