relative_path,file_name,extension,status,read_error,size_bytes,drug_root_label,primary_drug_label,primary_pH_label,condition_folder,view_folder,variant_label,model_label,model_label_source,model_bucket,comparison_pair_id,reference_manufacturer_label,manufacturer_label,reference_batch_label,comparison_batch_label,batch_pair,comparison_scope,sample_replicate_id,left_replicate_id,right_replicate_id,repeat_group_base_key,repeat_group_model_key,repeat_observation_key,repeat_group_complete,repeat_group_consistency_status,repeat_group_consensus_verdict,potential_error_label,left_product_name,left_manufacturer_label,left_batch_label,right_product_name,right_manufacturer_label,right_batch_label,manufacturer_pair,verdict,verdict_raw,char_count,word_count,has_experiment_section,experiment_fields_expected,experiment_fields_present,experiment_completeness_pct,experiment_time_interval_present,experiment_other_conditions_present,has_image_analysis_section,image_analysis_block_count,dimension_coverage_count,dimension_coverage_pct,dimension_avg_words,dimension_generic_count,dimension_duplicate_count,dimension_detail_score_pct,has_mechanism_section,mechanism_hypothesis_count,mechanism_follow_up_item_count,mechanism_evidence_trace_count,reference_trace_level,possible_placeholder_reference,mechanism_score_pct,reference_verify_placeholder,has_final_report_section,comparison_table_present,comparison_table_rows,reason_keyword_count,evidence_link_count,judgment_basis_clear,reasoning_score_pct,structural_completeness_pct,overall_quality_score_pct,bert_score_mode,bert_score_status,bert_reference_key,bert_reference_source,bert_reference_count,bert_precision_pct,bert_recall_pct,bert_f1_pct
dis gpt old/07.docx,07.docx,.docx,ok,,42942,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,12167,1977,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,28.25,off,disabled,,,0,,,
dis gpt old/08.docx,08.docx,.docx,ok,,42621,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,10129,1649,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,28.25,off,disabled,,,0,,,
dis gpt old/09.docx,09.docx,.docx,ok,,42191,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,10627,1800,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,28.25,off,disabled,,,0,,,
dis gpt old/10.docx,10.docx,.docx,ok,,42340,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,11327,1907,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
dis gpt old/11.docx,11.docx,.docx,ok,,42172,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,10596,1739,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
dis gpt old/12.docx,12.docx,.docx,ok,,42030,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,9090,1500,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
dis gpt old/13.docx,13.docx,.docx,ok,,41218,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,8562,1385,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,28.25,off,disabled,,,0,,,
dis gpt old/14.docx,14.docx,.docx,ok,,41819,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,10494,1731,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,28.25,off,disabled,,,0,,,
dis gpt old/15.docx,15.docx,.docx,ok,,41653,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,10059,1649,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
dis gpt old/16.docx,16.docx,.docx,ok,,42260,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,11146,1826,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1-1,拜新同,拜新同,BJ86516,BJ86516,BJ86516 vs BJ86516,same_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516 || Kimi,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,拜新同,BJ86516,拜新同 vs 拜新同,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,10941,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1-2,拜新同,拜新同,BJ86516,BJ86516,BJ86516 vs BJ86516,same_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516 || Kimi,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516 || 2,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,拜新同,BJ86516,拜新同 vs 拜新同,same,same,10802,1766,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,8396,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1-3,拜新同,拜新同,BJ86516,BJ86516,BJ86516 vs BJ86516,same_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516 || Kimi,硝苯地平控释片30mg || 拜新同 vs 拜新同 || BJ86516 vs BJ86516 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,拜新同,BJ86516,拜新同 vs 拜新同,same,same,8243,1226,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-1,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || Kimi,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 1,1,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep02/compare_report.docx,compare_report.docx,.docx,ok,,25028,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-2,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || Kimi,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 2,1,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,different,不同,25922,3525,1,6,5,83.33,0,1,1,3,8,100.0,65.67,0,0,100.0,1,3,0,5,generic,1,64.0,0,0,0,0,0,0,0,0.0,75.0,72.52,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep03/compare_report.docx,compare_report.docx,.docx,ok,,23049,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-3,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || Kimi,硝苯地平控释片30mg || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 3,1,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,unknown,,19836,2757,1,6,5,83.33,1,1,1,1,7,87.5,61.57,0,0,93.13,1,4,5,5,generic,1,89.0,0,1,0,0,1,6,0,31.67,100.0,81.24,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-2,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || Kimi,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 2,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-3,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || Kimi,硝苯地平控释片30mg || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 3,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,3846,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-2,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || Kimi,硝苯地平控释片30mg || 拜新同 vs 欣适平 || BJ86516 vs 58 || 2,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,different,different,3788,557,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,3090,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-2,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || Kimi,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 2,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,different,different,3047,428,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-3,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || Kimi,硝苯地平控释片30mg || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 3,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,3758,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-1,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || Kimi,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || 1,1,inconsistent,different,potential_false_positive,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,same,same,3650,536,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,3302,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-2,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || Kimi,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || 2,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,different,different,3258,489,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,0,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep03/compare_answer.md,compare_answer.md,.md,ok,,1728,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-3,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,3,1,3,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || Kimi,硝苯地平控释片30mg || 拜新同 vs 立方 || BJ86516 vs 2503501 || 3,1,inconsistent,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,different,different,1683,249,0,6,0,0.0,0,0,0,0,7,87.5,0.0,0,0,48.13,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,32.22,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-1,拜新同,一品红,BJ86516,302125001,BJ86516 vs 302125001,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 一品红 || BJ86516 vs 302125001,硝苯地平控释片30mg || 拜新同 vs 一品红 || BJ86516 vs 302125001 || Kimi,硝苯地平控释片30mg || 拜新同 vs 一品红 || BJ86516 vs 302125001 || 1,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,一品红,302125001,拜新同 vs 一品红,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-2,拜新同,一品红,BJ86516,302125001,BJ86516 vs 302125001,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 一品红 || BJ86516 vs 302125001,硝苯地平控释片30mg || 拜新同 vs 一品红 || BJ86516 vs 302125001 || Kimi,硝苯地平控释片30mg || 拜新同 vs 一品红 || BJ86516 vs 302125001 || 2,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,一品红,302125001,拜新同 vs 一品红,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1-1,拜新同,欣然,BJ86516,25053401,BJ86516 vs 25053401,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 欣然 || BJ86516 vs 25053401,硝苯地平控释片30mg || 拜新同 vs 欣然 || BJ86516 vs 25053401 || Kimi,硝苯地平控释片30mg || 拜新同 vs 欣然 || BJ86516 vs 25053401 || 1,0,insufficient,,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣然,25053401,拜新同 vs 欣然,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1__rep01/compare_answer.md,compare_answer.md,.md,ok,,0,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1-1,拜新同,居安诺,BJ86516,Q332411291,BJ86516 vs Q332411291,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 居安诺 || BJ86516 vs Q332411291,硝苯地平控释片30mg || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || Kimi,硝苯地平控释片30mg || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || 1,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,居安诺,Q332411291,拜新同 vs 居安诺,unknown,,0,0,0,6,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,off,disabled,,,0,,,
kimi/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1__rep02/compare_answer.md,compare_answer.md,.md,ok,,3564,kimi,硝苯地平控释片30mg,,,,,Kimi,mapping_file,Kimi,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1-2,拜新同,居安诺,BJ86516,Q332411291,BJ86516 vs Q332411291,cross_manufacturer,2,1,2,硝苯地平控释片30mg || 拜新同 vs 居安诺 || BJ86516 vs Q332411291,硝苯地平控释片30mg || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || Kimi,硝苯地平控释片30mg || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || 2,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,居安诺,Q332411291,拜新同 vs 居安诺,different,different,3510,550,0,6,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,1,0,0,0,0,0,0.0,50.0,35.75,off,disabled,,,0,,,
